comment,sentiment
" Mọi thứ thì OK! Nhưng pin ko ổn, tụt nhanh! Ko như quảng cáo! Trước mình dùng F9 pin 3500! Rất OK! Chuyển sang reno2 F pin 4000 nhưng thật sự thất vọng! ",0
 Mình thấy mấy bạn nói pin tuột nhanh nhưng mình thấy ổn mà sạc nhanh có điều camera chụp thiếu sáng hơi bị nhiễu hạt sạc nhanh cấu hình ổn OK NV nhiệt tình NV TGDD khỏi pải nói okok,1
" Mới vừa mua hồi chiều qua chưa trải nghiệm hết chức năng máy, nhưng thấy OK lắm và anh nhân viên ở tgdd rất nhiệt tình vui vẻ",1
 E mới mua dt reno 2f dc 12 ngày sử dụng tốt nhưng sau em không sài thì không tốn pin cho lắm e sạc đầy pin để qua đêm chỉ hao 8 đến 9% nhưng khi em sử dụng thì hao rất nhanh chưa đến 1 phút thì đã hao 1% pin e sử dụng 10 phút thì hao tận 8% pin tình trạng mấy e có bị gì không ạ e có thể đổi mấy mới dc ko,1
" Sản phầm dùng ổn định, cảm ứng mượt mà, nhanh,  màn hình đẹp, pin lâu, nhân viên TTDD nhiệt tình, hỗ trợ tốt",1
 Tốt mình Sài được 20ngay rồi pin ok cau hình mạnh chỉ có van tay hơi chậm mọi thứ đều OK nhân viên vui vẻ chỉ dan mặt sau máy ngày rồi bị sứớc chưa đi gian lại,1
" Thiết kế đẹp,camera đẹp,pin OK.. màn hình tràn,bo cong 4 góc nhìn rất phê, nhất là vào buổi tối.. Định đi mua f11 ,vào thấy em reno2f  kết luôn..NV TGDD nhiệt tình..",1
" Mình cũng mới mua được hai tuần ,mọi thứ ok ,ngày đầu chưa tải game và ứng dụng thì PIN cả ngày chỉ hết có 50% ,nhưng tải đầy các thứ mình cần thì PIN hao hơn, đến tối còn 30% thôi, trước khi mua mình so với a70 của ss thì rỏ ràng OPPO hấp dẫn hơn ",1
 Máy nói chung là dc nhưng cảm ứng vân tay trên màn hình chưa nhạy ( xử lý vân tay chưa nhanh),0
" Phần mềm của oppo làm chán không chịu đc. Đổi từ samsung sang oppo thấy về dịch vụ và phần mềm chênh lệch nhau quá. Camera cũng ít options hơn bên Samsung nữa. Thậm chí còn ko có darkmode nữa chứ. Mong nhà phát triển sớm cập nhật, chứ tình hình này kéo dài là tiêu luôn.",0
 Xem video trên fb đôi khi chỉ nghe âm thanh k thấy hình.còn lúc đang màn hình đứng quay ngang vẫn hiện tượng có tiếng còn hình ảnh 1 màn hình trắng.quá lỗi. nhận dạng vân tay quá tệ.nhìn chung bỏ gần 9tr mua dt mà k được như kỳ vọng.mình đánh giá thấp dt này.,0
 Mọi thứ đều ổn.nhưng mới mua được một ngày mà máy hao pin lắm. Có thể đổi máy khác k.,0
 Máy sài đc 1 tuần camera chụp hình thỳ rất đẹp. Chơi game cũng tạm đc hợp vs tầm giá. Riêng viên pin thỳ mình cầm máy đi làm chỉ lấy ra để xem giờ thôi đến chiều thì pin chỉ còn 50%. Đem ra cửa hàng kt thỳ vẩn bình thường. ,0
 sài được 1 tuần ok lắm ngon hơn samsum mình đang sài.ai bảo oppo sai k ngon mình thấy ok.với 9triêu như thế là ok rồi muốn theo ý mình thì mua cái tầm vài chục triệu thì ok hơn.,1
 S phâm tốt vs mức giá .pin trâu sạc nhanh chụp hình đẹp  sắc nét . Sạc nhanh chơi game mượt  . Nói chung sản phẩm tốt mọi người nên mua để trải nghiệm   ,1
 Mua được gần 1 tháng.cảm nhận máy đẹp camera nét.tắt chế độ đồng hồ khi màn hình tắt đi pin cực nâu hết. pin trâu sạc rất nhanh.vân tay nhạy đáng đồng tiền.,1
" Sau ba ngày dùng cảm nhận như sau 1 bin OK dùng thoải mái trong ngày lướt wep,chơi nhạc đọc báo,gọi điện,nhắn tin ...vv Game mình ko chơi nên ko có gì phải bàn Nói chung ai lo bin ko đủ trong ngày thì yên tâm nhé",1
" Mua được 3 ngày, mọi thứ đều ổn, máy chạy mượt mà, hiển thị sắc nét nhưng pin thì không như giới thiệu. Sạc nhanh tuột cũng nhanh, 35% pin từ 0h00 đến 4h20 sáng còn lại 20%, có chút không hài lòng về pin",0
" Mua về chưa sử dụng, 20h45 sạc đầy 100% pin, sau 12 tiếng k xài thì còn 45% pin! Đi lên đổi cái khác về lúc đầu còn 47% sau 3 tiếng k xài vài tắt hết ứng dụng thì còn dưới 20%! Quá thất vọng khi bỏ 9tr ra mua sản phẩm! Đang rất tức và muốn đổi dòng khác! Mọi người cân nhắc khi mua sản phẩm này",0
 Tựa là mới phát hiện cái loa bị rè ..ko biết là do bị lỗi hay do nhạc ....mai t sẽ đi đổi ( đã thử cùng 1 bản nhạc vs 1 chiec dt khác ) chup hình thì quá ok mà âm thành cùi ,0
" Mình đã mua và dùng được một tuần, máy rất tốt, mượt, pin khá trâu, dùng từ 7h sáng đến 9h tối từ 99 còn 35, ngày dùng liên tục thì còn dưới 20, mình đặc biệt thích cụm camera sau và camera pop up khá độc đáo, thiết kế thì khỏi chê, chip helio p70 thì không phù hợp chơi game lắm nhưng chiến asphalt 9 ngon là ok rồi. Đánh giá chung là máy rất tốt với mình, chỉ bị cái bám vân tay hơi nhiều nên tối về là phải lôi ra chùi thôi :v. Nhân viên phục vụ, tư vấn nhiệt tình, vui vẻ. Mình xin cám ơn thegioididong.",1
 Xài đc hai tuần đt màu trắng nhìn đẹp và sang có điều hơi dày và nặng chụp hình đẹp xem Youtube thì khỏi chê  vân tay nhạy hơn nhiều  so với ss a50s mình từng dùng màn hình AMOLED đẹp nét chỉ hơi thua Samsung chút thôi mình k chơi game chỉ xem Youtube  lướt web nên thấy rất mượt  pin cũng ổn mà nhìu bạn nói pin tuột nhanh chắc do chơi game mà mình khuyên các bạn trước khi mua đt phải biết nhu cầu của mình là j  để chọn đt thích hợp các bạn nam mua đt chơi game thì nên chọn hãng khác còn các bạn nữ  như mình muốn chụp hình đẹp thì nên chọn Oppo OK🥰,1
" Mình sợ mỗi chơi game cổ mộ kỳ duyên thôi các bạn a,ngốn pin lắm, còn lại ok nhe",1
" Điện thoại bị tụt pin nhanh lắm,tắt mạng không sử dụng vẫn xuống pin,thất vọng, mới mua có thể đổi lại không",0
" Mình mua cũng được gần 1 tuần đã đổi đến cái thứ 2 vì pin tuột bất thường, sạc đầy để qua đêm 8 giờ tuột 25% pin mặc dù đã tắt ứng dụng chạy ngầm, và 4g ,wifi, rất thất vọng khi mua, thật sự pin ko như quảng cáo, muốn đổi hoàn toàn dòng khác.",0
 Đt Oppo reno 2z không xài pin vẫn bị tụt  Sạc đầy pin 100%  10h đêm tắc wifi ngủ z sáng 4h còn 64%,0
" Mới mua máy ngày 7/11/2019 cảm giác ban đầu thiết kế đẹp, cam ổn nhưng chụp hơi bị mất chi tiết khi chụp thiếu sáng, còn hiệu năng có vẻ không được ổn, chơi liên quân chi tiết hình ảnh bị răng cưa bật được fps cao nhưng comback sẽ tuột rất nhiều giá 9tr không đáng đồng tiền bỏ ra. Hơi thất vọng",0
 Sp mình mới mua h.qua không biết tốt hay không nhưng NV phục vụ mình rất hài lòng. Nên có những phần thưởng để khuyến khích NV tiếp tục phục vụ khách hàng tốt như vậy.,1
 Sp nhìn khá ổn . nhưng game online lắc kinh khủng fps từ 30 lắc phát xuống 16 bó tay.them cái mới xài được hai ngày lại lỗi mất sim .mang ra cửa hàng lại ko chịu đổi,0
" sản phẩm dung rất mượt, không chơi game nên pin xài rất lâu và bền mua 2 ngày rồi giờ mới xạc lần đầu. rất đáng đồng tiền",1
 Good máy dùng mượt pin thì hơi kém tí nói chung ok nhân viên nhiệt tình thanks thế giới di động ,1
" Nhận máy ngày 26/10. Máy mượt hơn mong đợi, camera quá ok. Đt sạc nhanh, xài đến cuối ngày pin vẫn còn 70-80% dù có bật 4G cả ngày. Nv tư vấn dth. ",1
 Sạc PIN siêu tốc nhưng tuột cũng siêu tốc. Cảm biến vân tay lúc được lúc không. Chơi game online thì lag. Uổng 9tr.,0
 Pin tuộc chống mặt. Nhất là khi sai cảm biến vân ✋ sạc chua day 2 tiếng là đây nhung sai dc nữa ngay là hết roi,0
" Nhận máy ngày 26-10,xài mượt rất ok,camera thì khỏi bàn,sac pin nhanh,theo mình thì ok vì đó h mình xài oppo thôi,vì mê Sơn Tùng MTP 🤣🤣.NV tư vấn nhiệt tình,lịch sự",1
" Sạc nhanh thì pin tụt cũng ko kém mn a,mn lên cân nhắc trước khi mua e này về nhe",0
" Máy chạy ổn về khá mượt, chụp ảnh rõ nét, nhưng điểm yếu duy nhất là về viên bin 4k nhưng 1h tuột 25% bin dù không có ứng dụng chạy ngầm, máy khá nặng, ",0
 Máy xài chán .pin tuột nhanh chóng.tai nghe khó nghe có cũng như k . bán thì có 9tr chứ mấy.. mọi người nên căn nhắc,0
 Rất là tệ. Mới mua hôm qua 26-10 mấy chơi game rất tệ thủa cả iphone 6s. Thất vọng và hối hận khi mua cái thứ quỷ này.,0
" Nhận máy hôm thứ 7,đánh giá máy mượt,pin tốt,chụp hình cũng tốt,rất hài lòng,ko gì để chê",1
" Pin 4000 nhưng tuột pin thì khỏi bàn luôn, sạc 100% sáng ra mất 10% pin, trong khi để chế độ tiết kiệm pin. Khuyên các bạn xem xét khi mua hàng.",0
 Chơi game cực kỳ tệ• và có dấu hiệu bị lỗi đa đổi máy mới. Các a/c hỗ trợ rất nhiệt tình nhưng cấu hình con máy này chơi game onl quá tệ. Khuyen các bạn k nên mua vì xài chơi game lag cực ky,0
" Oppo reno 2f sử dụng rất thích. Đặc biệt mình mua hàng ở TGDD cái khế - cần thơ. Tất cả Nhân viên tư vấn nhiệt tình , vui vẻ , cảm thấy rất hài lòng ! ",1
 Được tặng tai nghe Bluetooth nghe bé xíu. Hàng không mất tiền có khác. Điện thoại thì OK không chê vào đâu,0
 Màn hình đẹp chụp camera trước cũng OK tổng thể máy nhìn rất đẹp ưng ý chuông cũng to nhưng pin hay tụt nhanh  Máy cầm khá nặng tay hơi day,1
" Cảm nhận sau 1 ngày sử dụng: êm, không nóng máy nhiều, đa nhiệm tốt, vân tay nhạy, camera phải nói rất tốt trong tầm giá này, loa ngoài cực to luôn. Chỉ có 1 vấn đề là pin tuột nhanh mặc dù đã tắt các ứng dụng ngầm, nhưng cũng bù lại là sạc rất nhanh. Về lâu dài thì chưa biết thế nào",1
" Đã nhận hàng và đang trải nghiệm,nhân viên bên tgdd tư vấn nhiệt tình dễ thương,duyệt",1
 Máy mua đc 1 tuần r cảm thấy sài hơi nóng còn lại thì cũng ok liên quân chơi mượt ,1
 Mua được mấy ngày chơi game mướt sạc rất nhanh chỉ có vân tay không nhạy lắm nói chung là ổn,1
 Nói sài Facebook liên tục 2 ngày nhưng chỉ xài khoảng 10 tiếng là hết r. Chơi game đc 4 tiếng là xuống 20%pin r,0
 máy mua trước tết thì 9tr giờ giảm xuống vài triệu mua sài 5 tháng mà sạc nó nóng muốn nổ cả đt vào facebook thì nó chập chập sai lầm khi mua đt này.ae có ý định mua thì nên bỏ đi ạ.,0
 Máy sài đc 4 tháng tuột pin kinh khủng h chơi chừng 4 trận liên quân là hết pin haizz vậy mak nói biên 4500 nản,0
" Mik mua máy cx gần 5 tháng r. Máy mạnh chơi game ht bài, nhưng chơi 1 game nào đó hơi 180p nó sẽ tự ngắt 4g của . Sạc nhanh, mượt mà, tất cả điều tốt. Mà cho mik hỏi máy có trống dc nc ko ạ. ",1
" Quá đỉnh cho 1 dòng dt tầm giá trung bình... Không còn gì để nói nữa... Cứ mua về trải nghiệm rồi sẽ biết thôi, chắc chắc các bạn sẽ không còn xem những góp ý trái chiều nữa... Tin tui đi 🤩",1
" Tôi mua cũng được 3 tháng rồi rất mượt, chơi game mượt có khi hơi lát tui hỏi cái này camera trước xài lâu có hỏng hay ko khoảng5 năm nói chung oppo reno 2f khá tốt.Cam ơn ",1
"  Mới mua đc 1 tuần . cảm nhận . mươt . mình k chơi game nhiều thì các tác vụ FB . zalo . xem phim màn hình rộng . Pin thì xuống cũng Bt mặc dù để chế độ sáng thấp và tiết kiệm pin chơi trận game để cấu hình Bt cũng xuống 6% pin , được cái sạc nhanh bù lại . dùng trong vòng hơn 1 ngày thoải mái",1
" Tuyệt vời.Đien thoại xài mấy tháng ổn định, game ok mượt, chụp hình đẹp. Pin ổn dùng đc khá lâu. Nói chung duyệt  hài lòng.nhân viên tư vấn nhiệt tình",1
" Hiệu năng, camera... Ok. Pin rớt hơi nhanh xíu nhưng có sạc Vooc nên ko thành vấn đề",1
" Quá tuyệt vời... Camera rất đẹp, chơi liên quân bật fps cao chơi vi vu, pin tạm ổn, vân tay hơi chậm xíu nhưng bù lại camera nhanh hết sẩy con bà bảy... Ai nghĩ sao không biết. Nhưng tôi đang sử dụng nên cảm nghĩ như vậy !",1
" Máy sài ổn, nhưng sao Sạc Pin máy nóng quá hog biết là sạc nhanh nên nóng, hay do lỗi phần cứng máy nữa. ",1
" Xài rất oke, mong lần tới ra phiên bảng cập nhật tốt hơn về độ nhạy, khởi động game lượt qua lại mượt hơn. Cần tối ưu về game có vào phần k thik lắm",1
 Mọi thứ đều ổn ..trừ pin hơi mau tụt nhưng ko đáng kể .. còn ai mua về để chơi game thì nên chọn chip snapdragon mà mua .chứ còn này chơi game thì hơi tệ,0
" Phân vân giữa em này với SS A51 và quyết định chọn em màu xanh tím phải nói là cực đẹp, lỡ mua cái ốp màu đen che mất mặt lưng hơi tiếc. Còn ốp theo máy thì trong nhưng cứng ko xài. Sau 1 tháng sử dụng thì thấy quyết định của mình là chính xác. Máy cầm chắc tay, vân tay nhạy, loa to, camera chụp hình đẹp, màn hình tràn viền trải nghiệm cực OK. Pin 4000 nhưng ko trâu lắm bù lại sạc VOOC cực nhanh",1
 Mua đc 4 tháng rồi sản phẩm tốt mượt nhưng bơi nóng máy pin thì sử dụng liên tục cũng khoảng 5h còn ko chơi game thì khoảng 2 ngày sạc 1 lần nói chung là ok,1
" Chất lượng không tốt. hao pin, đứng máy, sạc chậm, không như quảng cáo, cần khắc phục nhiều ",0
" Sài đc ngày là pin bị hao nhanh, game vừa vào là văng ra ngoài. Nhìn lâu gây chóng mặt hơn samsung.",0
 Máy em sài được 2tháng rồi thấy nó chậm đôi lúc còn đứng máy e phải tắt màng hình mở lại mới bình thường chơi game thì ok như lúc mới mua chỉ có vấn đề về sạc thôi. Mới mua về sạc 10' được 18_19% bây giờ sạc 15' mới được 10% cho hỏi máy e bị lỗi hay là do sạc ạ mong phản hồi,1
 Sai lầm khi mua.sau 1 tháng sử dụng thì pin tuột nhanh.vân tay ko nhạy.phải dùng pass mở.tiếc đồng tiền bỏ ra,0
